libelle_commune,code_commune,date,indicateur,valeur
Saint-Aignan,56203,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1917114093959731
Saint-Alban,22273,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0596445859872611
Saint-Allouestre,56204,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0767484210526315
Saint-André-des-Eaux,22274,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0805190476190476
Saint-Armel,35250,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.090163829787234
Saint-Armel,56205,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0804283582089552
Saint-Aubin-d'Aubigné,35251,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0637777777777777
Saint-Aubin-des-Landes,35252,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0515888888888888
Saint-Aubin-du-Cormier,35253,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1970012658227847
Saint-Avé,56206,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1387242857142857
Saint-Barnabé,22275,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0498603174603174
Saint-Barthélemy,56207,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0611646551724137
Saint-Benoît-des-Ondes,35255,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0289454545454545
Saint-Bihy,22276,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1278363636363636
Saint-Brandan,22277,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0998506849315068
Saint-Briac-sur-Mer,35256,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1078929824561403
Saint-Brieuc,22278,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0596594594594594
Saint-Brieuc-de-Mauron,56208,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0497440476190476
Saint-Brieuc-des-Iffs,35258,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0524403846153846
Saint-Broladre,35259,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1200736434108527
Saint-Caradec,22279,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0282119047619047
Saint-Caradec-Trégomel,56210,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1018118279569892
Saint-Carné,22280,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0754563636363636
Saint-Carreuc,22281,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.074304054054054
Saint-Cast-le-Guildo,22282,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0585666666666666
Saint-Christophe-de-Valains,35261,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1498185185185185
Saint-Christophe-des-Bois,35260,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0637803571428571
Saint-Clet,22283,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0854688888888889
Saint-Congard,56211,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.08533671875
Saint-Connan,22284,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.11407625
Saint-Connec,22285,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0543257142857142
Saint-Coulitz,29243,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1263461538461538
Saint-Coulomb,35263,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.109162037037037
Saint-Denoual,22286,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1166058823529412
Saint-Derrien,29244,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0822837837837837
Saint-Didier,35264,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0413493975903614
Saint-Divy,29245,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0769596153846153
Saint-Dolay,56212,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1693168724279835
Saint-Domineuc,35265,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0619818181818181
Saint-Donan,22287,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0971008264462809
Saint-Eloy,29246,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1589282051282051
Saint-Erblon,35266,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0638239436619718
Saint-Fiacre,22289,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1533627118644068
Saint-Frégant,29248,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0481647058823529
Saint-Ganton,35268,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0851384615384615
Saint-Georges-de-Gréhaigne,35270,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.033872602739726
Saint-Georges-de-Reintembault,35271,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0924908536585365
Saint-Germain-du-Pinel,35272,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0786696969696969
Saint-Germain-en-Coglès,35273,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0632879310344827
Saint-Germain-sur-Ille,35274,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0655461538461538
Saint-Gildas,22291,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0654626373626373
Saint-Gildas-de-Rhuys,56214,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1416329411764705
Saint-Gilles,35275,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0640672566371681
Saint-Gilles-Pligeaux,22294,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1177339622641509
Saint-Gilles-Vieux-Marché,22295,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1415687999999999
Saint-Gilles-les-Bois,22293,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0319603448275862
Saint-Glen,22296,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0429381578947368
Saint-Goazec,29249,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.142864406779661
Saint-Gondran,35276,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0822862068965517
Saint-Gonlay,35277,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0635448275862069
Saint-Gonnery,56215,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.042852688172043
Saint-Gorgon,56216,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0532461538461538
Saint-Gravé,56218,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1031068181818181
Saint-Grégoire,35278,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1025831683168316
Saint-Guinoux,35279,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1272
Saint-Guyomard,56219,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1059442477876106
Saint-Gérand-Croixanvec,56213,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0414961240310077
Saint-Hernin,29250,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0898727272727272
Saint-Hervé,22300,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0575333333333333
Saint-Hilaire-des-Landes,35280,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0784561224489795
Saint-Hélen,22299,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0718583333333333
Saint-Igeaux,22334,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0420399999999999
Saint-Jacques-de-la-Lande,35281,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1917985915492958
Saint-Jacut-de-la-Mer,22302,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0373972972972973
Saint-Jacut-les-Pins,56221,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1244365853658536
Saint-Jean-Brévelay,56222,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1046156398104265
Saint-Jean-Kerdaniel,22304,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0587796875
Saint-Jean-Trolimon,29252,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1323387096774194
Saint-Jean-du-Doigt,29251,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1381716814159292
Saint-Jean-la-Poterie,56223,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1368228070175438
Saint-Jean-sur-Vilaine,35283,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.055828125
Saint-Jouan-de-l'Isle,22305,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0452283018867924
Saint-Jouan-des-Guérets,35284,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0630507692307692
Saint-Judoce,22306,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0575885245901639
Saint-Julien,22307,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1174513513513513
Saint-Just,35285,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0843951048951048
Saint-Juvat,22308,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0308357142857142
Saint-Launeuc,22147,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1317614285714285
Saint-Laurent,22310,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0966290322580644
Saint-Laurent-sur-Oust,56224,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.061058064516129
Saint-Lormel,22311,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0747587301587301
Saint-Lunaire,35287,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1167262295081967
Saint-Léger-des-Prés,35286,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.074854054054054
Saint-Léry,56225,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1311214285714285
Saint-M'Hervé,35300,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0764642857142856
Saint-Maden,22312,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0228
Saint-Malo,35288,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0492693779904306
Saint-Malo-de-Beignon,56226,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0835739130434782
Saint-Malo-de-Phily,35289,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1141689320388349
Saint-Malo-des-Trois-Fontaines,56227,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0644383720930232
Saint-Malon-sur-Mel,35290,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.051991011235955
Saint-Marc-le-Blanc,35292,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1277936507936508
Saint-Marcan,35291,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.2071108695652173
Saint-Marcel,56228,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0545064935064934
Saint-Martin-des-Champs,29254,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1170822222222222
Saint-Martin-des-Prés,22313,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0786823008849557
Saint-Martin-sur-Oust,56229,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0488912162162162
Saint-Maudan,22314,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0501583333333333
Saint-Maudez,22315,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0281108108108108
Saint-Maugan,35295,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.042766
Saint-Mayeux,22316,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.115797619047619
Saint-Michel-de-Plélan,22318,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0362468085106383
Saint-Michel-en-Grève,22319,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1390937499999999
Saint-Médard-sur-Ille,35296,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1022943396226415
Saint-Méen,29255,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1229216216216216
Saint-Méen-le-Grand,35297,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0470435643564356
Saint-Méloir-des-Bois,22317,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0611749999999999
Saint-Méloir-des-Ondes,35299,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0522273972602739
Saint-Nic,29256,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.092178125
Saint-Nicodème,22320,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.2753249999999999
Saint-Nicolas-du-Pélem,22321,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1258786729857819
Saint-Nicolas-du-Tertre,56230,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0544368421052631
Saint-Nolff,56231,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1843269503546099
Saint-Onen-la-Chapelle,35302,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0379253846153846
Saint-Ouen-des-Alleux,35304,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1502758620689655
Saint-Pabu,29257,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.032803448275862
Saint-Pern,35307,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0471027777777778
Saint-Perreux,56232,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1538473684210526
Saint-Philibert,56233,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.074843396226415
Saint-Pierre-Quiberon,56234,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0611522388059701
Saint-Pol-de-Léon,29259,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0307328124999999
Saint-Père-Marc-en-Poulet,35306,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1293950980392156
Saint-Péran,35305,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.2303285714285714
Saint-Péver,22322,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1157298701298701
Saint-Pôtan,22323,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0493567567567567
Saint-Quay-Perros,22324,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.1034421052631579
Saint-Quay-Portrieux,22325,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0299527777777777
Saint-Renan,29260,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0540075
Saint-Rieul,22326,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.0381558139534883
Saint-Rivoal,29261,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.247943137254902
Saint-Rémy-du-Plain,35309,01/01/2024,Production d'électricité par éolien en mer (Mwh),0.061944578313253
