libelle_epci,code_epci,date,indicateur,valeur
Blavet Bellevue Océan Communauté,245600440,01/01/2021,Prélèvements d'eau sur le territoire(m3),274196.0
Brest Métropole,242900314,01/01/2008,Prélèvements d'eau sur le territoire(m3),15687700.0
Brest Métropole,242900314,01/01/2009,Prélèvements d'eau sur le territoire(m3),6998269.8
Brest Métropole,242900314,01/01/2010,Prélèvements d'eau sur le territoire(m3),6640254.0
Brest Métropole,242900314,01/01/2011,Prélèvements d'eau sur le territoire(m3),5706437.1
Brest Métropole,242900314,01/01/2012,Prélèvements d'eau sur le territoire(m3),2454642.0
Brest Métropole,242900314,01/01/2013,Prélèvements d'eau sur le territoire(m3),6928147.0
Brest Métropole,242900314,01/01/2014,Prélèvements d'eau sur le territoire(m3),6688816.0
Brest Métropole,242900314,01/01/2015,Prélèvements d'eau sur le territoire(m3),4754067.0
Brest Métropole,242900314,01/01/2016,Prélèvements d'eau sur le territoire(m3),5623379.0
Brest Métropole,242900314,01/01/2017,Prélèvements d'eau sur le territoire(m3),5182751.0
Brest Métropole,242900314,01/01/2018,Prélèvements d'eau sur le territoire(m3),5226296.0
Brest Métropole,242900314,01/01/2019,Prélèvements d'eau sur le territoire(m3),5562118.0
Brest Métropole,242900314,01/01/2020,Prélèvements d'eau sur le territoire(m3),6283891.0
Brest Métropole,242900314,01/01/2021,Prélèvements d'eau sur le territoire(m3),5487690.0
Communauté d'agglomération Concarneau Cornouaille Agglomération,242900769,01/01/2008,Prélèvements d'eau sur le territoire(m3),5486400.0
Communauté d'agglomération Concarneau Cornouaille Agglomération,242900769,01/01/2009,Prélèvements d'eau sur le territoire(m3),5693692.0
Communauté d'agglomération Concarneau Cornouaille Agglomération,242900769,01/01/2010,Prélèvements d'eau sur le territoire(m3),5455339.0
Communauté d'agglomération Concarneau Cornouaille Agglomération,242900769,01/01/2011,Prélèvements d'eau sur le territoire(m3),5558217.0
Communauté d'agglomération Concarneau Cornouaille Agglomération,242900769,01/01/2012,Prélèvements d'eau sur le territoire(m3),5113229.0
Communauté d'agglomération Concarneau Cornouaille Agglomération,242900769,01/01/2013,Prélèvements d'eau sur le territoire(m3),5200326.0
Communauté d'agglomération Concarneau Cornouaille Agglomération,242900769,01/01/2014,Prélèvements d'eau sur le territoire(m3),4909473.0
Communauté d'agglomération Concarneau Cornouaille Agglomération,242900769,01/01/2015,Prélèvements d'eau sur le territoire(m3),4939145.0
Communauté d'agglomération Concarneau Cornouaille Agglomération,242900769,01/01/2016,Prélèvements d'eau sur le territoire(m3),4868540.0
Communauté d'agglomération Concarneau Cornouaille Agglomération,242900769,01/01/2017,Prélèvements d'eau sur le territoire(m3),5327268.0
Communauté d'agglomération Concarneau Cornouaille Agglomération,242900769,01/01/2018,Prélèvements d'eau sur le territoire(m3),5410966.0
Communauté d'agglomération Concarneau Cornouaille Agglomération,242900769,01/01/2019,Prélèvements d'eau sur le territoire(m3),5151563.0
Communauté d'agglomération Concarneau Cornouaille Agglomération,242900769,01/01/2020,Prélèvements d'eau sur le territoire(m3),5269525.0
Communauté d'agglomération Concarneau Cornouaille Agglomération,242900769,01/01/2021,Prélèvements d'eau sur le territoire(m3),5035159.0
Communauté d'agglomération Dinan Agglomération,200068989,01/01/2008,Prélèvements d'eau sur le territoire(m3),13715400.0
Communauté d'agglomération Dinan Agglomération,200068989,01/01/2009,Prélèvements d'eau sur le territoire(m3),26686277.0
Communauté d'agglomération Dinan Agglomération,200068989,01/01/2010,Prélèvements d'eau sur le territoire(m3),25658973.0
Communauté d'agglomération Dinan Agglomération,200068989,01/01/2011,Prélèvements d'eau sur le territoire(m3),27415563.0
Communauté d'agglomération Dinan Agglomération,200068989,01/01/2012,Prélèvements d'eau sur le territoire(m3),43280534.0
Communauté d'agglomération Dinan Agglomération,200068989,01/01/2013,Prélèvements d'eau sur le territoire(m3),92946784.0
Communauté d'agglomération Dinan Agglomération,200068989,01/01/2014,Prélèvements d'eau sur le territoire(m3),85564764.0
Communauté d'agglomération Dinan Agglomération,200068989,01/01/2015,Prélèvements d'eau sur le territoire(m3),62492786.0
Communauté d'agglomération Dinan Agglomération,200068989,01/01/2016,Prélèvements d'eau sur le territoire(m3),40522404.0
Communauté d'agglomération Dinan Agglomération,200068989,01/01/2017,Prélèvements d'eau sur le territoire(m3),26169720.0
Communauté d'agglomération Dinan Agglomération,200068989,01/01/2018,Prélèvements d'eau sur le territoire(m3),22765119.0
Communauté d'agglomération Dinan Agglomération,200068989,01/01/2019,Prélèvements d'eau sur le territoire(m3),88468026.0
Communauté d'agglomération Dinan Agglomération,200068989,01/01/2020,Prélèvements d'eau sur le territoire(m3),88392533.0
Communauté d'agglomération Dinan Agglomération,200068989,01/01/2021,Prélèvements d'eau sur le territoire(m3),74287385.0
Communauté d'agglomération Fougères Agglomération,200072452,01/01/2008,Prélèvements d'eau sur le territoire(m3),3182463.0
Communauté d'agglomération Fougères Agglomération,200072452,01/01/2009,Prélèvements d'eau sur le territoire(m3),3554961.0
Communauté d'agglomération Fougères Agglomération,200072452,01/01/2010,Prélèvements d'eau sur le territoire(m3),2960071.0
Communauté d'agglomération Fougères Agglomération,200072452,01/01/2011,Prélèvements d'eau sur le territoire(m3),2862414.0
Communauté d'agglomération Fougères Agglomération,200072452,01/01/2012,Prélèvements d'eau sur le territoire(m3),5013483.0
Communauté d'agglomération Fougères Agglomération,200072452,01/01/2013,Prélèvements d'eau sur le territoire(m3),6848995.0
